uid,namedLocation,domainID,siteID,plotID,plotType,nlcdClass,decimalLatitude,decimalLongitude,geodeticDatum,coordinateUncertainty,elevation,elevationUncertainty,samplingImpractical,biophysicalCriteria,collectDate,eventID,sampleID,sampleCode,samplingMethod,totalSampledArea,targetTaxaPresent,adultCount,nymphCount,larvaCount,sampleCondition,samplingProtocolVersion,measuredBy,remarks,dataQF
"6aba3d3b-10fe-4f7f-b385-656a74425314","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,"OK",,"2020-08-03T11:54Z","SCBI.2020.32","SCBI_007.20200803","A00000068782","drag and flag",80,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0001-8112-7529",,
"b96f12e3-39b8-44f7-bfdc-2a90117c6045","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,"OK",,"2020-08-03T11:55Z","SCBI.2020.32",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0001-6472-2940",,
"b27477a7-917a-4531-b196-bc4e0aba0bdb","SCBI_014.tickPlot.tck","D02","SCBI","SCBI_014","distributed","deciduousForest",38.865740,-78.163120,"WGS84",20.4,361.9,0.5,"OK",,"2020-08-03T13:03Z","SCBI.2020.32","SCBI_014.20200803","A00000069137","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0001-8112-7529",,
"af249478-c0cc-4053-982d-a1b155d0431b","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,"OK",,"2020-08-03T13:41Z","SCBI.2020.32",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0001-6472-2940",,
"ac4a3224-8e7e-4440-89c6-f2e80f3e6c5f","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,"OK",,"2020-08-03T14:12Z","SCBI.2020.32","SCBI_013.20200803","A00000071844","drag",155,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0001-9777-363X",,
"422d800f-1735-4890-bb5a-54df92dba487","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,"OK",,"2020-08-03T15:55Z","SCBI.2020.32",,,"drag",97,"N",,,,,"NEON.DOC.014045vK","0000-0001-6472-2940",,
"a17ab692-495d-4968-ab5c-63bed06957f6","SCBI_007.tickPlot.tck","D02","SCBI","SCBI_007","distributed","deciduousForest",38.886022,-78.129368,"WGS84",20.3,427.4,0.4,"OK",,"2020-08-24T14:41Z","SCBI.2020.35","SCBI_007.20200824","A00000161572","drag",120,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-7260-9320",,
"634da167-2c44-4c16-9ba1-ede9e59140e9","SCBI_013.tickPlot.tck","D02","SCBI","SCBI_013","distributed","deciduousForest",38.873041,-78.163313,"WGS84",20.2,361.3,0.3,"OK",,"2020-08-24T16:07Z","SCBI.2020.35",,,"drag",160,"N",,,,,"NEON.DOC.014045vK","0000-0002-2454-5633",,
"9359e0e7-1420-4597-a1a9-3a4066bafd82","SCBI_002.tickPlot.tck","D02","SCBI","SCBI_002","distributed","deciduousForest",38.893863,-78.142700,"WGS84",20.3,329.0,0.4,"OK",,"2020-08-24T16:22Z","SCBI.2020.35","SCBI_002.20200824","A00000162108","drag",120,"Y",,,,"Other (described in remarks)","NEON.DOC.014045vK","0000-0002-7260-9320","One vial spilled on cloth contents reclaimed",
"d8111fa7-b1a1-47d3-b026-bf30f1b39f74","SCBI_014.tickPlot.tck","D02","SCBI","SCBI_014","distributed","deciduousForest",38.865740,-78.163120,"WGS84",20.4,361.9,0.5,"OK",,"2020-08-24T16:51Z","SCBI.2020.35","SCBI_014.20200824","A00000161571","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-2454-5633",,
"3f3b24ff-78c1-4a0a-b686-ed796b3b8afb","SCBI_006.tickPlot.tck","D02","SCBI","SCBI_006","distributed","pastureHay",38.897079,-78.150277,"WGS84",20.1,277.5,0.1,"OK",,"2020-08-25T17:37Z","SCBI.2020.35","SCBI_006.20200825","A00000069989","drag",160,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-0927-4409",,
"49aa6e7f-5952-4408-9481-c58bb3e07c93","SCBI_005.tickPlot.tck","D02","SCBI","SCBI_005","distributed","deciduousForest",38.901865,-78.161944,"WGS84",20.1,261.6,0.2,"OK",,"2020-08-25T18:35Z","SCBI.2020.35","SCBI_005.20200825","A00000071842","drag",96,"Y",,,,"No known compromise","NEON.DOC.014045vK","0000-0002-0927-4409",,
